text,label_id,label_text,label
"Fits inside wallet as described.. A review of a gift card? Well, it is rectangular, plastic, stiff and rather thin. It fits inside my wallet, so the size is as described. The dollar amount was also as described. That's about all I can think of to say.",4.0,very positive,4
Perfect Gift. Gave these as Christmas gifts to my bookclub ladies...Big Hit!,4.0,very positive,4
Thank you amazon. I liked getting $10 free amazon dollars.  Love shopping on amazon,4.0,very positive,4
"Easy to use.. Yes, I tried it and forgot I set it up. When I did place an order I was surprised that the payment came out of the gift card. It’s like having forgotten money. Thanks",4.0,very positive,4
A gift within a gift!. My friend thought it was the cutest presentation and I loved I didn't have to wrap it!,4.0,very positive,4
Warning. Thought I put money into cash account well I didn't and couldn't get my money correct so be careful before u submit,1.0,negative,1
Always a winner!. I like to keep a few of these on hand. Nice to have!,4.0,very positive,4
Five Stars. Gave to my Grandson for Christmas he loved it,4.0,very positive,4
Gift card. Doesn't show amount,0.0,very negative,0
Love giving Amazon gift cards!. My daughter & son-in-law use Amazon all the time so this was PERFECT.,4.0,very positive,4
"Great Gift Idea. These are the best gift cards, Amazon has everything.  Books, games, toys.  Fast shipping, good packaging and item just as described.  Good job as always Amazon.  Buy again?  Yes.",4.0,very positive,4
Perfect Gift For Anyone. Great gift idea for anyone!,4.0,very positive,4
"Gift. Great for gifts, let's them buy what they want.",4.0,very positive,4
Recommend. There is nothing like Amazon......Reload was a snatch and have bought many items since.  Recommended.,4.0,very positive,4
you want me to rate a gift card reload....??!!! Really. wow you want me to rate a gift card reload....??!!! Really,2.0,neutral,2
always love a gift card. always love a gift card,4.0,very positive,4
Not as advertised. Was posted as a $50 card for $40. Was billed 50 and tax,0.0,very negative,0
"This year I gave Amazon gift cards to three individuals .... This year I gave Amazon gift cards to three individuals.  Unfortunately, my personal message to each was omitted and there was no mention of my name, requiring some sleuthing on the part of the recipients.",2.0,neutral,2
Love the Easter theme card holder!. The Easter egg card holder was a hit! The perfect gift! There were many gift card holders to choose from.,4.0,very positive,4
Five Stars. Always a great gift,4.0,very positive,4
Great gift sent right to the individuals :-). Birthdays x 4 and everyone loved them including adults :-),4.0,very positive,4
Great gift. I loved how fast it came and it was ready to gift without wrapping paper etc.,4.0,very positive,4
Easy to send :-). Great gift :-),4.0,very positive,4
Five Stars. It was easy and quick.,4.0,very positive,4
Great gift. Perfect gift for anyone.,4.0,very positive,4
Dependable. This was a birthday gift and it made life so simple for grandchildren who live far away.,4.0,very positive,4
"completely welcome!. I was quite pleased with this, and hoping that you continue with this. please make sure that most of all,  people are aware of the benefits that this could be beneficial for them.",4.0,very positive,4
"Amazon Reload - automatic. I dislike the fact that I was charged for a reload that I didn't order however, I was able to make use of it...",0.0,very negative,0
"Bae • urrito time!. Received the card package in a very timely manner & quickly checked the balance of one of them (16 digit is visible on the other side) w/o having to open package or scratch the pin # and the nice automated lady told me there was indeed $15, assuming the other 2 have their value as well.",4.0,very positive,4
Yummmm!. Received the card in a very timely manner & quickly checked the balance and the nice automated lady told me there was indeed $25.,4.0,very positive,4
"But if you're not going to wrap it it's perfect. This card is also boring to look at. The big bow on top of box makes it hard to wrap, But if you're not going to wrap it it's perfect.  This card is also boring to look at, but again, not a big deal.",3.0,positive,3
Five Stars. What's not to like. It's a gift card!,4.0,very positive,4
Gift.. Gave as a gift.,4.0,very positive,4
Five Stars. Person who I gave the gift to loved it.,4.0,very positive,4
Five Stars. what else is there to say,4.0,very positive,4
Made shopping easy & fun!. Nice that you get a little extra first time you reload.  It also made it easy to just jump on and shop knowing the money was already there... its your money but the fact that its prepaid made it nicer :-)!,4.0,very positive,4
Made shopping easy & fun!. Nice that you get a little extra first time you reload.  It also made it easy to just jump on and shop knowing the money was already there... its your money but the fact that its prepaid made it nicer :-)!,4.0,very positive,4
Gift card. Excellent,4.0,very positive,4
Five Stars. We loved that black box presentation.  It made the gift more than special.  The recipient was impressed!,4.0,very positive,4
Dammmmmm. I  Ordered gift cards in different amounts it was hard to determine which card was what amount to the point where I am frustrated because person I called couldn't even hardly help me...I'm upset there is no way to verify the amounts. Why cant you put. 25$ or 50$ on the plastic wrapping??? So we know... your orders did not show the last 4 numbers matching as the instructions say. I had to peel off the claim code & that didn't help unless I wanted to put it on my amazon account!!!! I bought them as a gift! Grrrrr,0.0,very negative,0
Five Stars. great gift,4.0,very positive,4
Sent without full information. This. Was sent to the recipient without any indication of who sent it. They were left wondering and had to guess. That shouldn't be so difficult to put on a gift card who the giver is.,2.0,neutral,2
Quick and easy way to get gift cards. Got these gift cards for my sister for her birthday. Exactly as promised in the description.,4.0,very positive,4
Five Stars. As Advertised,4.0,very positive,4
"They love it.. Bought this as a gift, it was activated and ready to use. They love it.",4.0,very positive,4
Five Stars. Love being able to reload and not have to keep buying gift cards.,4.0,very positive,4
Great Product. This worked perfect to pre order movie tickets. Convenience fee wasn't bad at all!,4.0,very positive,4
Five Stars. Good,4.0,very positive,4
Gift cards a great gift for teenager granddaughters. A great way for grandparents to give something to grandchildren so they can purchase more books or music for their kindles & ipods.,4.0,very positive,4
Love the box. Such a cleaver idea,4.0,very positive,4
Amount zero. He tried to use the gift card and it says zero balance.  Please advise,1.0,negative,1
Christmas gift. My niece and nephew will enjoy this gift,4.0,very positive,4
Five Stars. excellent,4.0,very positive,4
Five Stars. GREAT PRODUCT,4.0,very positive,4
Adorable box. What a great gift box!  The person that received it loved it too!,4.0,very positive,4
Five Stars. It was great!!!,4.0,very positive,4
Five Stars. It was great!!!,4.0,very positive,4
Great process. Great,4.0,very positive,4
"Loser's weepers. Non replaceable if lost. It seems there'd be a way to see fraudulent use for those liars who claim false loss. I purchased 2 for birthday gifts. One day, I quickly hid them, when my gson popped in for a visit, only never to find them on the day needed. $100 down the toilet with no apologies...",0.0,very negative,0
Five Stars. Maybe Amazon,4.0,very positive,4
"PERFET SHOE. I LOVE THIS SLIDE-ON SHOE! TRUE TO SIZE 5.5 M SIZE, VERY COMFORTABLE, STYLIST CAN USE FOR WORK OR CASUAL. HIGHLY RECOMMEND",4.0,very positive,4
"Gift Card. Since the gift card arrived in time and I was delighted with the look, I am giving it 5 stars.  I didn't expect it to basically be a birthday card.",4.0,very positive,4
Who sent the Gift?. My only complaint:  The gift card was not in the package and there was no indication of who sent him the gift. It was not until I called him to see if he got the gifts hat he found out the Visa card was from me.,4.0,very positive,4
Five Stars. muy bueno mu bien,4.0,very positive,4
Handsom.. looks like a tuxedo.Beautiful reusable box.,4.0,very positive,4
Easy perfect gift. How can you go wrong with a gift card,4.0,very positive,4
Easiest Birthday Gift ever!. I gave it to my niece for her birthday!! It was great!,4.0,very positive,4
"Woo Gift Cards!. It's a gift card to a great store, how can anyone complain?",4.0,very positive,4
Really great way to give an online gift card.. A gift card is almost always a good selection for someone who reads and you have no idea of what books the person would want.  This way you actually have something for the person to open and not just another card.  Delivery was extremely fast and free too!,4.0,very positive,4
Five Stars. adorable,4.0,very positive,4
Perfect for holiday gifts. Made gifts for mail person and garbage collection folks more personal than just cash.,4.0,very positive,4
"Very straight forward. Easy to use and correct dollar amount was received. I received the gift card in the mail, i was glad to see it wasn't bent in the mail in case I wanted to gift it.",4.0,very positive,4
great card. Nice to have in emergencies,4.0,very positive,4
Five Stars. What's not to love?  It's money!,4.0,very positive,4
"Utilize that almost worthless balance on Visa/MCard gift cards. Like many have at one time or another, I had a Visa gift card with a remaining balance of $12.52 and I was able to load $12.52 onto my gift card balance. No where did I put those other gift cards with balances ransging from $2.50 to $6.46. Haha...",4.0,very positive,4
"Definitely, I use it. not have any problem .... Definitely, I use it.  not have any problem with the balance, I used anytime.",4.0,very positive,4
PERFECT GIFT!!. PERFECT GIFT!!,4.0,very positive,4
"Great Holiday gift. Amazon Gift Cards made my Christmas shopping so easy. All I had to do is open amazon and buy then and when they arrived put them in a addressed card that I had already done then BAM!,I done. I have to add The recipient were really plesed with the gift",4.0,very positive,4
Super cute!. Bought this for my son's teacher!  Very cute presentation!  Exactly what I expected.,4.0,very positive,4
Five Stars. Very convenience and worth it,4.0,very positive,4
"Toddler's First Cruise. I ended up purchasing this with my Amazon reward points and an Amazon gift card I got as a present from work.  We're trying to take our son on his first vacation in the spring, and using our reward points/Amazon gift cards to purchase the Carnival Cruise gift card was a great way to gift ourselves money towards that vacation!  Granted, we will need more than one to pay for the cruise but every little bit helps!",4.0,very positive,4
"Small, but cute. Very cute! This bag is very small, nothing besides the actual gift card will fit in here.",4.0,very positive,4
great idea. Good,4.0,very positive,4
Bonus is key. Make sure u get a bonus with it,4.0,very positive,4
"Great gift card. Bought this for a friends birthday. She loved the gift card and the card that comes with it  It was very pretty,colorful and festive.",4.0,very positive,4
A great gift idea.. Easy to use.  Great way to share.,4.0,very positive,4
"Perfect gift with a great box. This is perfect, this box makes it gift giving ready!",4.0,very positive,4
😊. 👍,4.0,very positive,4
Great gift card. Easy to buy and use.,4.0,very positive,4
Gift certificate for my great nephew and his fiancé. This was for a gift certificate for my nephews son and his fiancé for their wedding.,4.0,very positive,4
Didnt work. No customer serivice to contact and is registered as a visa but is a mastercard therefore cant use for online purchases!!! Very upset. Was to be a gift for my granddaughter!!!,0.0,very negative,0
None. The process is easy and quick,3.0,positive,3
Five Stars. easy as coffee,4.0,very positive,4
Five Stars. always fast n easy,4.0,very positive,4
Five Stars. So easy and nice to have balance ready to use!,4.0,very positive,4
Fast shipping. Bought for gift,4.0,very positive,4
Price was right. Fast shipping abs bought for a friend,4.0,very positive,4
Five Stars. What there to say.,4.0,very positive,4
Five Stars. Thank you,4.0,very positive,4
Nice gift.. For Christmas.,4.0,very positive,4
Wonderful. Excellent,4.0,very positive,4
Pretty. Gave this as a gift. Nice presentation.,4.0,very positive,4
Five Stars. holds money for gift great!,4.0,very positive,4
Five Stars. holds money for a gift great,4.0,very positive,4
I like the ease and simplicity of purchasing Amazon gift cards. I like the ease and simplicity of purchasing Amazon gift cards. Recipients can order what they want from the comfort of their own home and have the items delivered right to their doorstep without having to go to the store or mall.,4.0,very positive,4
Grans Were THRILLED. Great gift for grandchildren who are &#34;tweens&#34; - to old for toys and change what they like on a daily basis!  They were thrilled to have their own gift cards to spend like they wanted!  And the Santa Box was really cute!,4.0,very positive,4
Great teacher gifts. I love giving these as Christmas gifts & end of year gifts for teachers & school employees. A cute & different way to give a gift card that could be used after the gift cards has been spent.,4.0,very positive,4
Great. Great,4.0,very positive,4
Great. Great,4.0,very positive,4
Five Stars. as expected,4.0,very positive,4
Great gift idea!. Love the snowflake tin. This is such a great gift.,4.0,very positive,4
"Easy to use. I love the ease of using this tool. I do wish I could schedule a one-time re-load, but other than that, I have zero complaints.",4.0,very positive,4
came quickly. My little brother got it the next day and he loved it!,4.0,very positive,4
Five Stars. Love it!!,4.0,very positive,4
as expected. just one comment. Just one feedback to Amazon will be there should be a place on the box to enter the To and from items when we are gifting this to someone completely as a box.,4.0,very positive,4
No complaints. Worked perfectly to use online.,4.0,very positive,4
Gift cards. A great Christmas gift for all the family!!!,4.0,very positive,4
Perfect. Perfect,4.0,very positive,4
"Very disappointed!. We also bought this gift card to use with our Spotify family account and it does not work.  Had the description said ""Spotify Gift Cards are not redeemable for Premium for Family or in conjunction with other discounts and promotions"" at the time of Prime Deals I would not have purchased it!  It did not have this information posted at that time.  Of course I have no way of proving this but with so many people saying the same thing I am betting I am correct.",0.0,very negative,0
"Why is it taking so long to reload my balance?!!. Marketing led me to try this gift card idea. Load your gift card, it will help you control spending....<br />Well I loaded my Gift Card with $200. I receive an email stating that typical load time is 5 minutes.<br />no problem waiting 5 minutes or so. Here I am still waiting an hour later for my card to reload. Order status still ""processing"". I will sit and monitor and hope they release soon so I can finish xmas shopping.",0.0,very negative,0
Looks great. The sleeve made it look great,4.0,very positive,4
Great to give as a gift. Great and bought for a gift,4.0,very positive,4
It did ad I am very pleased.. Amazon said if I downloaded $100 I would get $10.  It did ad I am very pleased.,4.0,very positive,4
"Do not buy!. Bought this as a gift because it didn’t expire, person went to use it and zero balance!!!!",0.0,very negative,0
Fee is a tad high but convenience overrides cost. Fee is $6.75 per $200.00 card,4.0,very positive,4
"If it's not broke ""DON'T FIX IT "". More hoops to jump through. Working us !!",0.0,very negative,0
Great gift.. It was the hit of our grab bag. It passed around 6 times.,4.0,very positive,4
order good. all good,4.0,very positive,4
Two Stars. Good have been more,1.0,negative,1
Giving as a gift. Sure it will be well .... Giving as a gift.<br />Sure it will be well received.,4.0,very positive,4
Disappointed!!. I sent our son this $50 gift card.  We put a message to be included...It came with no message  & no amount..  Plus he had no idea who it was from since no message....I am very disappointed 😞.,1.0,negative,1
She loved it!. liked all of it.,4.0,very positive,4
Cute bsg. Very cute bag for the gift card,4.0,very positive,4
really cute. Loved that they cam ready to give in such a cute package.,4.0,very positive,4
Five Stars. Easy to do.,4.0,very positive,4
Amazon reload review. Its very useful to collect small amount giftcards on amazon wallet,4.0,very positive,4
Amazon reload balance review. I get sometimes gift cards and on amazon I can colect my reward,4.0,very positive,4
... purchase so paid $50 for $60 is always a great thing.. Got a $10 amazon credit with this purchase so paid $50 for $60 is always a great thing.,4.0,very positive,4
"Cute. Super cute mini boxes, great for delivering a gift card.",4.0,very positive,4
Nice to look at!. Kind of tinny! Should be more substantial.,2.0,neutral,2
Easy shopping.  Make everyone happy.. Great gift.  Give to anyone.,4.0,very positive,4
Five Stars. My brother like this,4.0,very positive,4
Not good. Not good,0.0,very negative,0
Four Stars. Cute,3.0,positive,3
Excellent gift.. Cute gift card holder! Great gift.,4.0,very positive,4
Gift card was great!. Loved the bonus when bought the gift card!,4.0,very positive,4
"Five Stars. It was easy, thanks",4.0,very positive,4
Card. Gift card,0.0,very negative,0
Easy money sent. Great way to send money.,4.0,very positive,4
Five Stars. Can’t go wrong with this one,4.0,very positive,4
"I worked, but I'm unlikely to use it again .... I worked, but I'm unlikely to use it again, because I don't need another single function app on my phone/pad",2.0,neutral,2
Really disappointed.. Gift cards arrived on time but they look old/used and have scratches on it. I cannot use it for gifting purpose and I don't eat at Applebee's. Really disappointed.,0.0,very negative,0
"Works well for me.. I like this reload feature with Amazon.  Since I am going to be spending the money anyway, why not get the most back thatI am able.",4.0,very positive,4
Perfect. It's a gift,4.0,very positive,4
Re load. Added cash into my account and it took the entire day for processing.,0.0,very negative,0
Incorrect gift info included. I ordered a gift card for someone and they received a note included for another person’s 18th birthday. I feel bad for the 18 year old who’s going to receive my note. Hopefully they will be able to determine who sent them a gift since they likely got the note I wrote for my gift.,2.0,neutral,2
Great gift card. Great gift cards,4.0,very positive,4
Birthday Gift. My gift was a perfect hit! What do you get an 8 yr old boy who loves games online??? Amazon Gift Card!!!! Perfect.,4.0,very positive,4
Just ordered and within minutes the extra $10 balance was .... Just ordered and within minutes the extra $10 balance was added. Also got 5% back on my amazon prime store card statement.,4.0,very positive,4
Nice. Liked,4.0,very positive,4
It's a gift card!. Not much to say other than it worked after I bought it! Haha,4.0,very positive,4
Great gift. Purchased for hubby’s birthday.  He loved it.  Used already.,4.0,very positive,4
Five Stars. as expected,4.0,very positive,4
Five Stars. This made for a real nice gift.,4.0,very positive,4
Five Stars. good,4.0,very positive,4
"We love Jason's Deli. We love Jason's Deli.  The staff was friendly, and that's saying something because we have 5 children.  Excellent food!  Love the healthful selection.  Fabulous, upper end deli.  Being able to buy a gift card with points makes it so much more affordable with our large family.",4.0,very positive,4
Loving It!!!. Loved it ❤️,4.0,very positive,4
Good for Happy hour. Came quickly and took my wife for late night happy hour!,4.0,very positive,4
Loved this restaurant. Loved this restaurant. Go there every time we are in PA. Good service. Great food. Didn't realize you could ask for no salt on potato. Spouse on low salt diet,4.0,very positive,4
Perfect gift!. Don’t have to think what?,4.0,very positive,4
It’s a reload.. It’s a reload of my account.,4.0,very positive,4
Confused. Whole idea of credit for refill was too confusing,0.0,very negative,0
Great. Easy to use,4.0,very positive,4
Tried to buy an iTunes card and got an Amazon card.. Tried to buy an iTunes card and got an Amazon card.  Not what I wanted.  Next time I'll just go to the local store.,0.0,very negative,0
Fast delivery. Good product.,4.0,very positive,4
Five Stars. The looks of this item sold me.,4.0,very positive,4
Convenient. Very convenient. Of course $5 bonus is great incentive. Spread the wealth. :),4.0,very positive,4
Five Stars. Love it!,4.0,very positive,4
Great. I use them to order things on the go,4.0,very positive,4
Five Stars. Very convenient as I use gift cards all the time.,4.0,very positive,4
Easy way to go. I like this feature makes it easy for purchases.,4.0,very positive,4
Five Stars. Son-n-law said it was the perfect gift.,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. Christmas gift,4.0,very positive,4
Five Stars. WAS GOFT,4.0,very positive,4
Perfect. A great way to order a gift card.  Saved me a trip to the store on a snowy day.,4.0,very positive,4
Convient!. Great as a stocking gift during the holidays.,4.0,very positive,4
Easy. Put on my kindle balance,4.0,very positive,4
It's all good. A gift card in a box. You can't go wrong with that.,4.0,very positive,4
Great gift item. You get what you pay for. Literally.,4.0,very positive,4
Five Stars. Great way to say thanks,4.0,very positive,4
CAME IN HANDY. I LIKE THE RELOADABLE CARD CAUSE U SET URSELF A LIMIT AND THEN U CAN REFILL AND GET MORE MONEY,4.0,very positive,4
"Nice gift card. Very cute card and tin, perfect gift for someone who is going away or traveling!",4.0,very positive,4
Seemed very straightforward and simple to use. Always smooth easy transaction and shows up instantly. The only dislike I have is that you cannot transfer your funds back to another card if you change your mind on what website you would like to use,4.0,very positive,4
"Received a used gift card. My gift card was redeemed when I got it. I called Amazon, they reused to help me and asked me to call apple.",0.0,very negative,0
"Mag stripe unreadable. Card correctly shows as having $50 on it, but the magnetic stripe fails to be recognized by more than one reader. This is a particular problem at my local Red Robin, where card payments are generally done at the table with a little touch screen terminal. I guess I'll have to try flagging down a server and see if they can manually enter in the card info.",0.0,very negative,0
Placing orders with this option your delivery takes forever.. Is not bad $10 extra,2.0,neutral,2
"Five Stars. Brother loved the gift card for Christmas, I loved my $10 credit too!!!",4.0,very positive,4
GOOD. GOOD,4.0,very positive,4
"Good. What’s not to like in a Gift Card...it’s like any other giftcard.<br />If I have to review Buffalo Wild Wings, their wings ate the best !!!",4.0,very positive,4
I loved it. I loved it🤗,4.0,very positive,4
Money for shopping. Free money what’s there not to like,4.0,very positive,4
Really cool presentation of Amazon gift cards!. Such a cute & unique way to present a gift card! 🎁,4.0,very positive,4
... but it is very difficult to obtain the credit easily and I can’t seem to apply points to purchases .... I am very frustrated since I am listed as having a gift card balance but it is very difficult to obtain the credit easily and I can’t seem to apply points to purchases for Amazon or American Express.,0.0,very negative,0
Five Stars. Very useful!,4.0,very positive,4
Starting Christmas. Received as expected,4.0,very positive,4
Starting Christmas!. Received as expected,4.0,very positive,4
Cute. Cute little gift box,4.0,very positive,4
Got it. Love,4.0,very positive,4
"Not so easy. Ordered $50 gift card with $15 credit. Made an order, scanned the card #, account shows $50 balance. No $15 credit. Tried to use for an order, within minutes, and it said the card had already been redeemed. HOW?  I didn't do it. What do I not understand about this process, and why is it so complicated.  Very disappointed at this point, won't use again.",0.0,very negative,0
"Used Amazon Reloads. I lost aN Amazon gift card my significant other had received as a gift and ended up just putting a $50 dollar reload on our account. It worked very well, and had no problems buying this or using it.",4.0,very positive,4
"Visa debit card (unable to activate). How do you activate the card.  In stores it is activated upon purchase.  By mail as the purchase of this was it's not valid and cannot be used.  Tell me how to activate it and I'll keep it, otherwise I'm returning it.",0.0,very negative,0
"special, generous and memorable. As a graduation gift, I have bought it for three years.  It is very special, generous and memorable.  I like it so much.",4.0,very positive,4
wonderful gift to give poeple. wonderful to use to get what you want.,4.0,very positive,4
PERFECT +$10 for the first reload. Great! Receive my balance about 10 minutes later + $10 for my first reload without problem,4.0,very positive,4
Easy to use. Nice,4.0,very positive,4
Register the card first before using. I think the people who are rating this with 1 star did not read the instructions. You need to activate the gift card before using it. The card worked for me :),4.0,very positive,4
Amazon is amazing. The ease and efficiency of being able to send a gift to my relative,4.0,very positive,4
"Worked Efficiently. Got it for my father who is an Amazon addict. He used it so fast and so eagerly, it wasn't even funny.",4.0,very positive,4
Five Stars. Loved the tins.  I used glue dots to adhere real pompoms over the flat pompoms and viola....super cute gift!!,4.0,very positive,4
"Great idea. My husband was delighted with this as one of his Christmas gifts, he started planning his shopping right away .great idea for someone who is hard to buy for",4.0,very positive,4
Five Stars. Already reviewed,4.0,very positive,4
Five Stars. Great!,4.0,very positive,4
great bear. the bear was much bigger then I anticipated .  and really soft  I will definitely purchase again if the special comes back,4.0,very positive,4
Best physical Amazon gift cards. Classic and high quality desing. Cool gift!!,4.0,very positive,4
Best physical Amazon gift cards. Classic and high quality desing. Cool gift!!,4.0,very positive,4
Four Stars. good one,3.0,positive,3
"Wrapped in a Bow!. Loved the idea of having the gift card in a beautiful tin!  It was a stocking stuffer for my granddaughter for Christmas.<br />I would highly recommend purchasing Amazon gift cards which offers tins in different designs, making git giving so much nicer.",4.0,very positive,4
"Picky people!. Perfect gift for picky people, especially the younger generation!",4.0,very positive,4
Salvation Army Christmas Angel. Got this for the Salvation Army Christmas Angel child that I sponsored. I don't know if they liked it or not...I can only hope.,4.0,very positive,4
Love it!!. Love this feature and it's very easy to use.,4.0,very positive,4
Fast and nice.. Exactly as described. Nice small gift.,4.0,very positive,4
) very useful for if you want to save up for something .... What a neat idea :) very useful for if you want to save up for something and not have the urge to spend your money elseware,4.0,very positive,4
So that was good.. I mean....it was a gift card. It had the amount of funds on it that I paid for. So that was good.,4.0,very positive,4
Five Stars. A gift but the recipient loved it,4.0,very positive,4
Great packaging. The grads thought they were very cool!!!,4.0,very positive,4
"Amazon Gift card makes good graduation gift. Always a good choice to give a Amazon gift card! I got this gift card for a graduate and it came in a nice gift box and since it was for someone that is out of state,  my free prime shipping insured me that the gift was delivered in time. Now he can pick out what he wants or needs from Amazon.",4.0,very positive,4
Reloaded. Easy to accomplish,4.0,very positive,4
"This gift card was absolutely adorable.. It’s not much for me to say, but I got this gift for my grandmother and it was the cutest gift card box. She loved it and so did I.",4.0,very positive,4
This was a Well received Gift. A big Thank You from the receiver. Loved the gift box! Thank you Amazon!,4.0,very positive,4
Cute. Came fast and was in a super cute box,4.0,very positive,4
Amazon Gift Cards is the best.. I loved the gift box so beautiful.,4.0,very positive,4
"Ordered 3 cards at the same time, only 1 .... Ordered 3 cards at the same time, only 1 card arrived 2 days later, and the other 2 cards have transportation problem and won't arrive till tomorrow night??? now, I need to go to CVS to buy the back up cards....",1.0,negative,1
So cute. Loved it. Dropped I gift bag. Perfect,4.0,very positive,4
"Faster than a Scammer . . .. Story time.<br />  We  got a prepaid gift card from relatives loaded with cash.  A scammer managed to wheedle it out of a family member. I walked in on the conversation and realized what had occurred the damage had been done. The scammer had all the need information. I quickly got a the Amazon gift card and billed it to the prepaid gift card.  All of the money went from the pre-paid, to the Amazon gift card in a matter of nano seconds.  Scammer boy was still on the phone and got nothing when he tried it.",4.0,very positive,4
It's a great gift. You get what you pay for,4.0,very positive,4
Easy to do!. No dislikes! Great way to pay for my items without using my actual debit or credit cards!,4.0,very positive,4
Christmas gift. Got for Christmas,4.0,very positive,4
Quick delivery. Received it fast and no issues redeeming it.,4.0,very positive,4
"GREAT GIFT AT ANY AGE. Convenient, Whimsical and a very good value. Beats Gift Cards aimed at one location",4.0,very positive,4
Easy to use. Quick and easy 😍,4.0,very positive,4
makes a great gift. makes a great gift and you can use it in-store or online at best buy,4.0,very positive,4
Makes a great gift!. Makes a great gift and can be used online at best buy.,4.0,very positive,4
kids love Olive Garden. The delivery is relative quick. I took the kids to the restaurant during the weekend and used this gift card without any problem. My kids love Olive Garden.,4.0,very positive,4
Five Stars. Easy to use.,4.0,very positive,4
Five Stars. AAAA++,4.0,very positive,4
Five Stars. AAAA++,4.0,very positive,4
Five Stars. AAA+++,4.0,very positive,4
Awesome way to gift. Awesome gift  makes it so easy to give and always appreciated,4.0,very positive,4
Five Stars. Excellent,4.0,very positive,4
Five Stars. Nice look for a gift card,4.0,very positive,4
Five Stars. not much to say,4.0,very positive,4
Money 💰 in the Bank 🏦. Love the fact that they added $10 to my balance just for reloading.,4.0,very positive,4
Five Stars. Great little gadget to have as an extra funding source!,4.0,very positive,4
Nostalgic!. These tags are gorgeous!! High quality on thicker card stock. I almost don’t want to use them lol. Will probably just use on special gifts. They have a beautiful vintage feel.,4.0,very positive,4
Five Stars. Love the gift box!,4.0,very positive,4
Don't buy this for anyone if you don't want them to be robbed. I had received this from my boss at my work place and it turned out to be $450.  When I went to go redeem the gift card it said that it had already been redeemed,0.0,very negative,0
Quick and Easy!. I hate having to pay $ 5.00 for the visa logo... but I wanted the person to be able to use the card everywhere.<br />I personally would have bought an amazon card... but this guy was not an on line shopper!,4.0,very positive,4
"Perfect for sending to Grandchildren. Hey, they are teenagers, of course they like cash.",4.0,very positive,4
Good. Easy to use and convenient,4.0,very positive,4
Perfect. Arrived a bit late but cute,4.0,very positive,4
Four Stars. a nice gift,3.0,positive,3
Five Stars. useful,4.0,very positive,4
Four Stars. Easy to use and quick to be applied.,3.0,positive,3
Five Stars. it's a gift card in a box.  It shipped quickly.,4.0,very positive,4
DO NOT BUT THEY DO NOT WORK FROM THIS SELLER. This never worked at all,0.0,very negative,0
I am not able to access the $10 reward from .... I am not able to access the $10 reward from Prime day. That was the whole point in buying these...,1.0,negative,1
Gift.. Good gift,4.0,very positive,4
Gift card. It is what it is,4.0,very positive,4
Five Stars. Nice,4.0,very positive,4
"No longer able to reload from credit card. Apparently amazon decided that they make more money by no longer accepting credit cards for reloading.<br />It appears that one must first purchase a new gift card and then go through steps to add that balance.<br />Amazon thereafter remembers and attempts to use the now empty gift card for purchases.<br /><br />What a pain.<br /><br />Some folks prefer the new method, but that’s no reason to eliminate the original method.",0.0,very negative,0
Excellent Job. I loved that the deliveryman put it in between the doors. Excellent job not lazy like a lot of delivery guys. Well done.,4.0,very positive,4
Marcus gift card. I like Marcus Theater's  and it is very convenient to use the gift card there.,4.0,very positive,4
Five Stars. Very cute gift idea,4.0,very positive,4
"Fast, Easy, Reliable. As usual, amazon has been nothing but trustworthy and reliable in all endeavors. Had to order this gift card a few days before christmas and it still came overnight! Great Job Amazon.",4.0,very positive,4
"Spotify Gift Card make a great gift. The Spotify music and podcast service is a great addition to our home. My partner can use it on her phone, computer and smart tv to play her favorite music and make her own playlists.  The card allowed me to wrap it up in a box as a gift, which was really fun.",4.0,very positive,4
yeyy for my sister. My sister is so excited to collect some stars with this gift card.,4.0,very positive,4
These are great for giftees who do not mind gift certificates.. These cards are reliable and quite versatile for the recipient who can choose their own gift. It's almost like cash. We have a stack of gift certificates we have received as gifts thru the years for restaurants and fast food but have not hardly used them. These Amazon gifts are far more versatile and easy to order online.,4.0,very positive,4
Fancy. Way better way to give a gift card than just a card,4.0,very positive,4
Five Stars. Love it!,4.0,very positive,4
Five Stars. Perfect,4.0,very positive,4
Five Stars. It came in literally 2 days flat!! Very pleased,4.0,very positive,4
"The card arrived just as shown in the picture online .... The card arrived just as shown in the picture online. I still have to gift it to someone, so hopefully nothing goes awry with using the gift card.",4.0,very positive,4
The packing on this gift card is very lovely! .... The packing on this gift card is very lovely! My fiance's grandmother is going to think the box is darling. Thank you Amazon for making such a fancy gift card box.,4.0,very positive,4
Excellent way to use up remaining balance on a cash gift card.. I like being able to charge the exact remaining amount on cash gift cards to reload my balance. Even if its $0.02 you can add it to a balance. Great way to not waste gift cards.,4.0,very positive,4
It works. Mo money mo problems,4.0,very positive,4
So Pretty. This is just the best Gift Card I've ever gotten.  It's nice and shiny and sturdy.  I'm sure everyone that saw it in Tilly's thought it was really cool.  Such a pretty color and I'm very happy with it.,4.0,very positive,4
Loved it. Loved everything about this transaction super easy and in time for Xmas,4.0,very positive,4
Great gift idea!. Gift for son & wife.,4.0,very positive,4
